,Unnamed: 0,tweetID,tweetText,tweetRetweetCt,tweetFavoriteCt,tweetSource,tweetCreated,userID,userScreen,userName,userCreateDt,userDesc,userFollowerCt,userFriendsCt,userLocation,userTimezone,tweetHashtagCt,Weight
17,8974,714955780055642112,"Trump wins Arizona, but Cruz captures Utah and a Jeb Bush endorsement https://t.co/1gshY9b9io",0,0,WordPress.com,2016-03-29 23:21:55,2595230042,ITgurugen10,Steven,2014-06-29 19:43:05,"Do something nice for someone today and have them pay it forward. Technology, Science, Animal Protection, Green, Healing, Herbal, Spiritual, Alien-Tiger",363,958,"Indiana, North Dakota, Florida",,0,1.0
18,9157,714955567052283904,"Stuck with Ted: The GOP establishment is grudgingly, reluctantly joining Team Cruz - Salon",0,0,Twitter Web Client,2016-03-29 23:21:05,2424281390,JPeas47er,Justin,2014-04-02 20:03:20,"Helper, Refresher, Difference Maker,  Follower, , Musician, Traveler.",10,40,North Dakota,Pacific Time (US & Canada),0,1.0
19,9422,714955320812969985,Presidential hopeful Ted Cruz to address North Dakota GOP convention Saturday https://t.co/LExEzsUqwz,0,0,SNS Analytics,2016-03-29 23:20:06,116643543,NorthDakotaHub,North Dakota Hub,2010-02-23 04:51:50,Breaking news about North Dakota.,2638,616,North Dakota,Central Time (US & Canada),0,1.0
20,10722,714953955126587392,"RT @tgradous: #Cruz: ‘Enough is Enough…We Can’t Become Europe’ https://t.co/87BQLg2Ait
If you think
#IslamIsTheProblem
#ChooseCruz https://…",48,0,Twitter Web Client,2016-03-29 23:14:40,564824282,EB_imconfus,EB #CruzCrew,2012-04-27 18:38:54,Praying 4 America & world that needs her strong #Cruz  #Constitutional #Conservative #MarineBrat Follow by @COSProject @DineshDSouza  @ChuckNellis @ChrisLoesch,8706,9154,"North Dakota & Wisconsin, USA",Pacific Time (US & Canada),3,0.063
21,14342,714949639410089984,"RT @VaughnHillyard: Ted Cruz to @HallieJackson: ""Physically assaulting a reporter is a fireable offense."" https://t.co/9a6DnEjOV1",38,0,Twitter Web Client,2016-03-29 22:57:31,564824282,EB_imconfus,EB #CruzCrew,2012-04-27 18:38:54,Praying 4 America & world that needs her strong #Cruz  #Constitutional #Conservative #MarineBrat Follow by @COSProject @DineshDSouza  @ChuckNellis @ChrisLoesch,8707,9160,"North Dakota & Wisconsin, USA",Pacific Time (US & Canada),0,1.0
22,14878,714948878345199616,RT @thehill: Cruz will be only GOP candidate to lobby in person for North Dakota delegates https://t.co/iMRXnKeX7V https://t.co/O2I1XkHq8w,42,0,Twitter Web Client,2016-03-29 22:54:30,564824282,EB_imconfus,EB #CruzCrew,2012-04-27 18:38:54,Praying 4 America & world that needs her strong #Cruz  #Constitutional #Conservative #MarineBrat Follow by @COSProject @DineshDSouza  @ChuckNellis @ChrisLoesch,8707,9164,"North Dakota & Wisconsin, USA",Pacific Time (US & Canada),0,1.0
23,19264,714943669812367360,"RT @SteveDeaceShow: Hey, Greta, did you ever find that evidence Cruz ""took a swipe"" at Trump's wife? Thanks, still holding my breath! https…",157,0,Twitter Web Client,2016-03-29 22:33:48,564824282,EB_imconfus,EB #CruzCrew,2012-04-27 18:38:54,Praying 4 America & world that needs her strong #Cruz  #Constitutional #Conservative #MarineBrat Follow by @COSProject @DineshDSouza  @ChuckNellis @ChrisLoesch,8707,9164,"North Dakota & Wisconsin, USA",Pacific Time (US & Canada),0,1.0
24,22629,714939593900949504,"RT @CR: The @TedCruz Endorsement You May Have Missed:
@CatholicVote 
https://t.co/O7OFqRfAFW

. https://t.co/Li3yXv9IRn",95,0,Twitter Web Client,2016-03-29 22:17:36,564824282,EB_imconfus,EB #CruzCrew,2012-04-27 18:38:54,Praying 4 America & world that needs her strong #Cruz  #Constitutional #Conservative #MarineBrat Follow by @COSProject @DineshDSouza  @ChuckNellis @ChrisLoesch,8708,9175,"North Dakota & Wisconsin, USA",Pacific Time (US & Canada),0,1.0
25,22939,714939175368151040,"RT @CatholicVote: Today we are proud to endorse Ted Cruz for President.
https://t.co/7PHIgsKgdu https://t.co/aKVGTqBmAS",763,0,Twitter Web Client,2016-03-29 22:15:56,564824282,EB_imconfus,EB #CruzCrew,2012-04-27 18:38:54,Praying 4 America & world that needs her strong #Cruz  #Constitutional #Conservative #MarineBrat Follow by @COSProject @DineshDSouza  @ChuckNellis @ChrisLoesch,8708,9175,"North Dakota & Wisconsin, USA",Pacific Time (US & Canada),0,1.0
26,23126,714938937395929088,"RT @kelseyjharkness: EXCLUSIVE... Cruz, Lee Accuse Justice Department of Favoring Abortion Clinics Over Churches https://t.co/lM3xB74xwu @S…",72,0,Twitter Web Client,2016-03-29 22:15:00,564824282,EB_imconfus,EB #CruzCrew,2012-04-27 18:38:54,Praying 4 America & world that needs her strong #Cruz  #Constitutional #Conservative #MarineBrat Follow by @COSProject @DineshDSouza  @ChuckNellis @ChrisLoesch,8708,9175,"North Dakota & Wisconsin, USA",Pacific Time (US & Canada),0,1.0
